ID,Revenu,Souscription_web,Residence,Anciennete_proprietaire,Anciennete_emploi,Nombre_cartes,Passif_carte,Nombre_prets_accordes
125342,50199,Oui,Propriétaire,5,12,1,1230,0
125343,54671,Oui,Location,25,28,2,3612,0
125344,53180,Oui,Propriétaire,9,31,2,11860,0
125345,43120,Oui,Locataire gratuit,4,10,1,801,1
125346,44039,Oui,Propriétaire,17,6,2,109,1
125347,43293,Non,Location,16,7,1,2207,1
125348,44534,Non,Propriétaire,9,13,2,805,0
125349,43739,Non,Propriétaire,3,7,1,2247,1
125350,43648,Non,Propriétaire,14,12,1,2496,1
125351,45283,Non,Locataire gratuit,15,3,1,1460,1
125352,59276,Oui,Propriétaire,20,21,2,8000,1
125353,49850,Oui,Propriétaire,5,1,2,1265,1
125354,47568,Oui,Location,5,11,2,2391,1
125355,50833,Oui,Locataire gratuit,21,16,1,760,1
125356,50631,Oui,Propriétaire,26,21,2,2132,0
125357,57520,Oui,Propriétaire,25,19,1,890,0
125358,59179,Oui,Propriétaire,29,5,1,5780,1
125359,59692,Non,Propriétaire,11,3,1,469,0
125360,56470,Oui,Location,31,15,2,390,0
125361,51859,Oui,Location,19,2,2,369,1
125362,54777,Oui,Locataire gratuit,26,17,2,2814,1
125363,44597,Oui,Propriétaire,10,12,2,468,0
125364,44728,Oui,Location,2,7,2,847,0
125365,45584,Non,Location,2,19,1,1256,0
125366,44582,Non,Propriétaire,1,13,1,1581,1
125367,44270,Oui,Propriétaire,3,22,2,962,1
125368,45549,Non,Propriétaire,2,21,1,5791,0
125369,45712,Oui,Propriétaire,14,15,2,2216,0
125370,45654,Oui,Location,6,18,2,5471,0
125371,44898,Non,Propriétaire,4,22,1,527,0
125372,48414,Non,Location,9,0,2,232,0
125373,53307,Oui,Propriétaire,8,27,2,1984,1
125374,58878,Non,Location,18,9,1,1680,0
125375,43977,Oui,Locataire gratuit,14,12,1,4763,1
125376,51561,Non,Locataire gratuit,17,5,2,3010,0
125377,58785,Non,Location,31,16,2,1111,0
125378,55140,Non,Propriétaire,20,13,2,5095,0
125379,46501,Oui,Location,5,5,2,327,1
125380,70000,Oui,Location,12,25,1,12164,0
125381,45368,Non,Propriétaire,4,2,2,711,1
125382,43651,Oui,Location,4,11,2,527,1
125383,71000,Oui,Location,24,10,1,563,1
125384,72000,Non,Location,21,0,1,83,1
125385,73000,Oui,Location,1,6,1,104,0
125386,74000,Oui,Location,9,4,2,1038,1
125387,45217,Non,Propriétaire,17,8,2,445,1
125388,45240,Non,Location,12,5,2,1320,1
125389,75000,Oui,Location,12,9,1,1192,1
125390,76000,Oui,Location,18,10,1,2518,0
125391,45390,Oui,Propriétaire,3,2,2,154,0
125392,77000,Non,Location,12,5,2,608,1
125393,57598,Oui,Locataire gratuit,25,16,1,2171,1
125394,78000,Non,Location,5,2,1,382,0
125395,57623,Oui,Propriétaire,1,10,1,4133,1
125396,79000,Non,Location,0,10,1,679,1
125397,80000,Oui,Location,23,22,1,3450,0
125398,49789,Oui,Propriétaire,2,4,2,44,0
125399,81000,Oui,Location,12,7,2,1358,1
125400,82000,Non,Location,2,3,1,461,1
125401,44005,Oui,Propriétaire,16,8,2,25,1
125402,83000,Oui,Location,15,19,2,7995,1
125403,43185,Non,Propriétaire,0,8,1,20,0
125404,84000,Oui,Locataire gratuit,11,17,1,2134,1
125405,85000,Oui,Propriétaire,13,3,2,341,1
125406,45194,Non,Propriétaire,15,10,2,1678,1
125407,43876,Oui,Propriétaire,13,0,2,98,1
125408,86000,Oui,Propriétaire,20,16,2,1299,1
125409,87000,Non,Locataire gratuit,11,23,1,544,1
125410,88000,Oui,Propriétaire,0,17,2,2031,1
125411,53660,Oui,Propriétaire,23,17,1,380,1
125412,59944,Oui,Propriétaire,20,11,2,3894,0
125413,54451,Oui,Propriétaire,14,30,1,3312,1
125414,89000,Non,Autre,11,7,1,1562,1
125415,90000,Non,Autre,8,15,1,2003,0
125416,43794,Oui,Propriétaire,9,6,2,1430,0
125417,91000,Non,Location,15,1,1,1147,0
125418,45452,Oui,Propriétaire,12,24,1,5490,1
125419,44787,Oui,Propriétaire,9,4,2,982,0
125420,51498,Oui,Propriétaire,26,9,1,589,1
125421,92000,Oui,Location,21,27,2,684,1
125422,93000,Oui,Location,15,3,1,88,1
125423,52772,Oui,Propriétaire,23,9,2,1348,1
125424,58529,Oui,Propriétaire,0,9,1,1108,0
125425,53983,Oui,Propriétaire,1,9,2,2117,0
125426,94000,Oui,Location,9,20,2,3195,1
125427,95000,Non,Location,2,20,1,452,0
125428,96000,Non,Location,9,22,1,823,1
125429,43823,Non,Propriétaire,14,1,2,2245,1
125430,43151,Non,Propriétaire,6,9,1,681,1
125431,97000,Oui,Location,5,5,1,1250,0
125432,44230,Oui,Propriétaire,9,22,2,3106,0
125433,98000,Oui,Location,5,23,1,466,0
125434,99000,Oui,Location,21,17,2,490,1
125435,53842,Oui,Propriétaire,25,13,2,3115,0
125436,58381,Oui,Location,16,12,1,829,0
125437,51385,Oui,Propriétaire,14,10,1,777,0
125438,100000,Oui,Location,1,14,2,1001,1
125439,49866,Non,Propriétaire,10,24,1,2493,0
125440,48607,Oui,Propriétaire,19,23,2,985,1
125441,43593,Oui,Propriétaire,13,0,1,2315,0
125442,44202,Oui,Propriétaire,8,0,2,748,0
125443,45715,Oui,Propriétaire,8,14,2,772,1
125444,44974,Oui,Locataire gratuit,14,18,2,2772,0
125445,52725,Oui,Location,26,9,2,12,0
125446,101000,Oui,Locataire gratuit,17,5,2,1171,0
125447,43650,Oui,Locataire gratuit,8,12,1,267,0
125448,102000,Non,Propriétaire,16,15,2,116,0
125449,51383,Non,Propriétaire,19,12,2,1119,1
125450,103000,Oui,Logement social,0,15,2,397,0
125451,104000,Oui,Location,19,8,1,732,0
125452,105000,Oui,Propriétaire,8,0,2,888,1
125453,106000,Non,Propriétaire,10,13,1,59,0
125454,55554,Oui,Locataire gratuit,27,0,1,708,0
125455,43908,Non,Locataire gratuit,18,15,1,4242,0
125456,107000,Oui,Propriétaire,25,16,2,1555,1
125457,108000,Oui,Propriétaire,13,5,2,375,0
125458,44193,Oui,Locataire gratuit,18,3,1,260,0
125459,45115,Oui,Location,11,13,2,5189,1
125460,58505,Oui,Propriétaire,11,9,2,668,0
125461,109000,Non,Locataire gratuit,19,0,1,25,1
125462,49008,Oui,Location,10,16,2,216,0
125463,54013,Oui,Location,9,4,1,996,0
125464,110000,Oui,Propriétaire,19,6,2,1655,1
125465,54603,Non,Propriétaire,8,30,2,1562,1
125466,48511,Non,Propriétaire,21,25,1,793,0
125467,111000,Oui,Propriétaire,7,6,1,495,1
125468,44997,Non,Locataire gratuit,6,18,1,1238,1
125469,112000,Non,Location,4,10,2,154,1
125470,43482,Oui,Propriétaire,4,1,1,361,1
125471,43989,Oui,Propriétaire,8,10,1,30,1
125472,56891,Non,Propriétaire,26,1,1,1543,1
125473,113000,Oui,Location,17,13,1,6156,0
125474,114000,Oui,Location,1,15,1,1844,1
125475,115000,Oui,Location,14,15,2,1292,1
125476,56486,Oui,Propriétaire,5,11,1,696,1
125477,49007,Non,Autre,14,18,1,13360,0
125478,116000,Oui,Location,16,15,1,860,1
125479,44202,Non,Propriétaire,1,23,2,2611,0
125480,43890,Oui,Propriétaire,19,18,2,505,1
125481,53201,Non,Propriétaire,18,29,1,17134,0
125482,54673,Oui,Propriétaire,15,22,2,3086,1
125483,117000,Non,Location,25,19,1,331,1
125484,118000,Oui,Location,21,8,2,71,1
125485,47026,Non,Location,23,18,2,1368,0
125486,46645,Non,Propriétaire,19,4,1,884,0
125487,45970,Non,Propriétaire,11,7,1,579,0
125488,119000,Non,Location,17,7,1,3865,0
125489,45659,Oui,Locataire gratuit,12,17,1,9466,1
125490,43761,Non,Propriétaire,10,6,1,1418,0
125491,46785,Oui,Location,14,4,1,1227,1
125492,120000,Oui,Propriétaire,21,26,1,3819,0
125493,121000,Non,Propriétaire,11,3,2,1169,0
125494,47734,Oui,Logement social,23,6,2,2631,1
125495,122000,Oui,Location,1,11,2,453,0
125496,44095,Oui,Location,13,4,1,368,0
125497,123000,Non,Propriétaire,2,13,2,804,1
125498,124000,Oui,Propriétaire,1,19,1,1878,0
125499,43408,Oui,Propriétaire,10,4,2,1106,0
125500,57004,Oui,Location,14,31,1,3561,0
125501,45159,Non,Propriétaire,6,12,1,2310,0
125502,48931,Oui,Propriétaire,11,19,2,652,0
125503,45081,Non,Propriétaire,14,15,2,713,1
125504,125000,Oui,Propriétaire,4,16,1,3467,1
125505,43707,Oui,Propriétaire,8,9,1,1131,0
125506,45721,Oui,Autre,3,14,1,294,1
125507,126000,Non,Propriétaire,23,0,2,2219,0
125508,45750,Oui,Locataire gratuit,13,13,1,1930,1
125509,44477,Non,Location,19,15,1,351,0
125510,127000,Non,Location,3,5,1,6805,0
125511,55390,Non,Autre,23,3,1,812,0
125512,128000,Oui,Location,10,8,1,237,1
125513,129000,Oui,Location,17,0,2,274,0
125514,130000,Non,Location,18,16,2,2527,1
125515,45537,Oui,Location,22,21,2,2698,1
125516,44892,Oui,Location,12,2,2,3337,0
125517,43677,Oui,Logement social,16,9,1,740,0
125518,52887,Oui,Location,10,9,2,1339,0
125519,44671,Oui,Location,16,9,2,3971,1
125520,44039,Oui,Location,17,6,2,109,1
125521,49850,Oui,Autre,5,1,2,1265,1
125522,50631,Oui,Location,26,21,2,2132,0
125523,56470,Oui,Location,31,15,2,390,0
125524,54777,Oui,Locataire gratuit,26,17,2,2814,1
125525,44597,Oui,Propriétaire,10,12,2,468,0
125526,44270,Oui,Propriétaire,3,22,2,962,1
125527,45712,Oui,Propriétaire,14,15,2,2216,0
125528,53307,Oui,Propriétaire,8,27,2,1984,1
125529,43977,Oui,Locataire gratuit,14,12,1,4763,1
125530,58785,Non,Location,31,16,2,1111,0
125531,55140,Non,Propriétaire,20,13,2,5095,0
125532,46501,Oui,Location,5,5,2,327,1
125533,45368,Non,Propriétaire,4,2,2,711,1
125534,43651,Oui,Location,4,11,2,527,1
125535,46119,Oui,Location,1,6,1,104,0
125536,45217,Non,Propriétaire,17,8,2,445,1
125537,44682,Oui,Location,12,9,1,1192,1
125538,45390,Oui,Propriétaire,3,2,2,154,0
125539,57388,Oui,Location,23,22,1,3450,0
125540,49789,Oui,Propriétaire,2,4,2,44,0
125541,47623,Oui,Propriétaire,12,7,2,1358,1
125542,44306,Oui,Propriétaire,15,19,2,7995,1
125543,43185,Non,Autre,0,8,1,20,0
125544,45194,Non,Propriétaire,15,10,2,1678,1
125545,43876,Oui,Location,13,0,2,98,1
125546,53550,Non,Locataire gratuit,11,23,1,544,1
125547,50816,Oui,Propriétaire,0,17,2,2031,1
125548,59944,Oui,Propriétaire,20,11,2,3894,0
125549,54451,Oui,Location,14,30,1,3312,1
125550,43794,Oui,Location,9,6,2,1430,0
125551,45452,Oui,Location,12,24,1,5490,1
125552,44787,Oui,Location,9,4,2,982,0
125553,53983,Oui,Location,1,9,2,2117,0
125554,44261,Non,Propriétaire,9,22,1,823,1
125555,43151,Non,Location,6,9,1,681,1
125556,50552,Oui,Propriétaire,5,23,1,466,0
125557,51385,Oui,Location,14,10,1,777,0
125558,47111,Oui,Location,1,14,2,1001,1
125559,48607,Oui,Location,19,23,2,985,1
125560,43593,Oui,Propriétaire,13,0,1,2315,0
125561,45706,Oui,Location,17,16,2,373,1
125562,44756,Oui,Propriétaire,19,6,1,2117,1
125563,44202,Oui,Propriétaire,8,0,2,748,0
125564,45715,Oui,Propriétaire,8,14,2,772,1
125565,43800,Oui,Propriétaire,0,4,2,725,0
125566,45049,Oui,Propriétaire,6,16,2,1345,1
125567,44974,Oui,Propriétaire,14,18,2,2772,0
125568,44956,Non,Location,21,21,2,806,1
125569,56087,Non,Propriétaire,27,18,1,4818,1
125570,48336,Non,Location,16,2,2,1227,0
125571,55642,Oui,Propriétaire,4,22,2,240,0
125572,52725,Oui,Propriétaire,26,9,2,12,0
125573,43795,Oui,Location,17,5,2,1171,0
125574,43650,Oui,Propriétaire,8,12,1,267,0
125575,43972,Oui,Location,0,13,1,340,1
125576,43330,Oui,Propriétaire,9,6,1,25,1
125577,59193,Oui,Propriétaire,26,0,2,2295,1
125578,44483,Non,Location,16,15,2,116,0
125579,43185,Oui,Propriétaire,1,9,2,1646,0
125580,50295,Non,Propriétaire,3,12,1,298,0
125581,46955,Non,Location,16,1,2,201,1
125582,51383,Non,Propriétaire,19,12,2,1119,1
125583,52540,Oui,Location,0,15,2,397,0
125584,55897,Non,Propriétaire,13,2,2,315,0
125585,44781,Oui,Propriétaire,15,4,1,331,0
125586,45217,Oui,Location,19,8,1,732,0
125587,44895,Oui,Location,8,0,2,888,1
125588,45209,Oui,Location,4,9,2,658,0
125589,45813,Non,Location,10,13,1,59,0
125590,43202,Oui,Propriétaire,17,7,1,1412,1
125591,45687,Oui,Propriétaire,22,16,2,1064,1
125592,49745,Non,Propriétaire,24,6,1,518,1
125593,53552,Oui,Location,19,22,2,1255,1
125594,52118,Oui,Location,17,22,2,2771,1
125595,55554,Oui,Propriétaire,27,0,1,708,0
125596,54792,Oui,Location,22,17,1,1223,0
125597,52973,Non,Location,13,3,1,2535,0
125598,52961,Oui,Location,17,4,1,1853,1
125599,43908,Non,Propriétaire,18,15,1,4242,0
125600,57718,Oui,Propriétaire,25,16,2,1555,1
125601,44052,Oui,Propriétaire,13,5,2,375,0
125602,44613,Non,Locataire gratuit,17,11,2,2134,0
125603,44193,Oui,Propriétaire,18,3,1,260,0
125604,45115,Oui,Propriétaire,11,13,2,5189,1
125605,43645,Oui,Propriétaire,5,13,2,502,0
125606,43474,Oui,Propriétaire,17,1,1,270,1
125607,43322,Oui,Propriétaire,15,6,2,218,1
125608,49678,Oui,Propriétaire,11,8,2,564,0
125609,56849,Oui,Propriétaire,4,4,1,117,1
125610,50808,Non,Location,19,18,2,457,0
125611,58505,Oui,Propriétaire,11,9,2,668,0
125612,51945,Non,Locataire gratuit,19,0,1,25,1
125613,49075,Non,Propriétaire,7,16,2,133,0
125614,56087,Oui,Location,14,16,2,1386,1
125615,53115,Oui,Propriétaire,12,1,2,674,0
125616,49008,Oui,Location,10,16,2,216,0
125617,54013,Oui,Location,9,4,1,996,0
125618,53195,Non,Propriétaire,8,31,2,7757,1
125619,52896,Oui,Propriétaire,19,6,2,1655,1
125620,54603,Non,Propriétaire,8,30,2,1562,1
125621,48511,Non,Propriétaire,21,25,1,793,0
125622,59036,Oui,Propriétaire,7,6,1,495,1
125623,53559,Oui,Propriétaire,7,19,2,2646,0
125624,44997,Non,Locataire gratuit,6,18,1,1238,1
125625,44442,Oui,Location,12,16,1,578,0
125626,44187,Oui,Propriétaire,19,3,1,693,0
125627,44617,Non,Location,4,10,2,154,1
125628,44684,Oui,Propriétaire,6,9,1,194,1
125629,44831,Oui,Location,15,2,1,1597,1
125630,43482,Oui,Propriétaire,4,1,1,361,1
125631,43989,Oui,Propriétaire,8,10,1,30,1
125632,43957,Non,Propriétaire,18,13,2,286,1
125633,47833,Oui,Propriétaire,9,6,1,854,0
125634,56891,Non,Propriétaire,26,1,1,1543,1
125635,58026,Oui,Location,17,13,1,6156,0
125636,53791,Oui,Location,1,15,1,1844,1
125637,59463,Non,Propriétaire,2,9,2,1298,1
125638,44159,Oui,Location,6,4,1,1110,0
125639,59508,Oui,Propriétaire,2,19,1,3671,1
125640,51219,Oui,Location,14,15,2,1292,1
125641,56486,Oui,Propriétaire,5,11,1,696,1
125642,47623,Non,Propriétaire,23,7,1,784,1
125643,49007,Non,Propriétaire,14,18,1,13360,0
125644,43895,Oui,Propriétaire,7,18,1,446,1
125645,55497,Oui,Location,7,3,1,637,1
125646,45066,Oui,Location,16,15,1,860,1
125647,44202,Non,Propriétaire,1,23,2,2611,0
125648,45518,Oui,Propriétaire,17,22,1,8231,1
125649,43890,Oui,Propriétaire,19,18,2,505,1
125650,44772,Oui,Propriétaire,9,6,1,469,0
125651,44271,Oui,Location,17,20,1,284,1
125652,43874,Non,Location,18,0,2,1320,1
125653,43888,Oui,Location,16,21,1,3820,1
125654,44194,Oui,Location,16,2,2,1007,1
125655,53201,Non,Propriétaire,18,29,1,17134,0
125656,45238,Oui,Location,9,6,2,326,1
125657,54673,Oui,Propriétaire,15,22,2,3086,1
125658,46949,Oui,Propriétaire,0,2,2,1634,1
125659,57689,Non,Location,25,19,1,331,1
125660,45869,Oui,Location,21,8,2,71,1
125661,43799,Oui,Propriétaire,11,4,1,145,0
125662,47026,Non,Propriétaire,23,18,2,1368,0
125663,46645,Non,Propriétaire,19,4,1,884,0
125664,44048,Non,Propriétaire,0,6,1,222,0
125665,45970,Non,Propriétaire,11,7,1,579,0
125666,45949,Non,Location,17,7,1,3865,0
125667,45659,Oui,Propriétaire,12,17,1,9466,1
125668,43750,Non,Propriétaire,13,6,1,988,1
125669,44318,Oui,Propriétaire,8,19,1,2096,0
125670,43761,Non,Propriétaire,10,6,1,1418,0
125671,45673,Oui,Propriétaire,22,16,1,359,0
125672,54938,Non,Propriétaire,5,15,2,268,0
125673,49409,Oui,Propriétaire,11,12,2,107,1
125674,54021,Oui,Location,2,4,1,101,1
125675,48084,Oui,Location,10,3,2,555,1
125676,50799,Oui,Location,22,19,2,1919,0
125677,46785,Oui,Location,14,4,1,1227,1
125678,53365,Oui,Location,21,26,1,3819,0
125679,50515,Non,Location,3,5,1,1642,1
125680,55421,Non,Location,11,3,2,1169,0
125681,47734,Oui,Logement social,23,6,2,2631,1
125682,44449,Oui,Location,9,16,1,4168,0
125683,55777,Oui,Location,1,11,2,453,0
125684,47422,Oui,Location,11,12,2,2010,1
125685,50302,Oui,Location,20,9,2,455,0
125686,44095,Oui,Location,13,4,1,368,0
125687,45153,Non,Location,2,13,2,804,1
125688,43820,Non,Propriétaire,3,3,2,230,0
125689,43633,Oui,Locataire gratuit,14,16,1,6100,0
125690,43976,Non,Locataire gratuit,18,12,2,745,0
125691,43835,Oui,Propriétaire,3,1,2,1501,1
125692,45621,Oui,Location,1,19,1,1878,0
125693,45849,Non,Location,13,9,2,364,1
125694,43408,Oui,Propriétaire,10,4,2,1106,0
125695,44394,Non,Propriétaire,20,17,1,2041,0
125696,43982,Oui,Propriétaire,13,11,2,1055,0
125697,44936,Oui,Propriétaire,1,22,1,4502,0
125698,57004,Oui,Location,14,31,1,3561,0
125699,52545,Oui,Propriétaire,25,14,1,1125,0
125700,48061,Oui,Location,3,5,2,296,0
125701,50075,Oui,Location,4,18,2,3768,0
125702,43303,Oui,Propriétaire,2,7,2,866,1
125703,45159,Non,Propriétaire,6,12,1,2310,0
125704,48931,Oui,Propriétaire,11,19,2,652,0
125705,44363,Oui,Propriétaire,5,19,1,1609,1
125706,44413,Oui,Location,13,16,2,885,0
125707,49988,Oui,Location,14,21,2,2660,0
125708,45450,Oui,Propriétaire,15,24,1,4217,0
125709,45081,Non,Propriétaire,14,15,2,713,1
125710,47470,Non,Location,9,12,1,2111,0
125711,44272,Oui,Propriétaire,12,20,1,645,1
125712,44460,Oui,Propriétaire,4,16,1,3467,1
125713,43707,Oui,Propriétaire,8,9,1,1131,0
125714,45419,Oui,Propriétaire,1,2,2,231,0
125715,45721,Oui,Propriétaire,3,14,1,294,1
125716,45103,Non,Propriétaire,21,14,1,2327,1
125717,55112,Oui,Autre,10,14,2,4113,1
125718,46823,Oui,Propriétaire,22,2,1,94,1
125719,56590,Oui,Propriétaire,27,8,2,332,0
125720,57683,Oui,Propriétaire,14,24,1,3275,1
125721,55752,Oui,Propriétaire,5,11,2,2048,1
125722,46168,Oui,Location,0,6,1,3762,1
125723,55565,Non,Location,23,0,2,2219,0
125724,50076,Oui,Propriétaire,0,17,1,460,1
125725,45750,Oui,Propriétaire,13,13,1,1930,1
125726,45904,Oui,Propriétaire,22,7,1,60,0
125727,44477,Non,Propriétaire,19,15,1,351,0
125728,45841,Non,Propriétaire,11,12,2,4159,0
125729,44010,Oui,Propriétaire,4,7,2,542,1
125730,44378,Oui,Location,9,18,2,306,0
125731,45246,Non,Location,6,5,1,737,1
125732,45266,Non,Location,3,5,1,6805,0
125733,43362,Oui,Location,15,4,2,434,1
125734,59393,Non,Location,34,18,2,2746,0
125735,56523,Oui,Location,20,10,1,2066,0
125736,55390,Non,Propriétaire,23,3,1,812,0
125737,50445,Oui,Location,10,8,1,237,1
125738,49529,Oui,Location,9,10,1,342,0
125739,47161,Oui,Propriétaire,0,13,2,1096,1
125740,47019,Non,Propriétaire,11,21,1,1138,1
125741,53731,Non,Propriétaire,26,16,2,13160,1
125742,43514,Oui,Location,17,0,2,274,0
125743,52495,Non,Location,18,16,2,2527,1
125744,45537,Oui,Location,22,21,2,2698,1
125745,55215,Oui,Propriétaire,1,6,2,1930,0
125746,44892,Oui,Propriétaire,12,2,2,3337,0
125747,52173,Oui,Location,4,22,2,689,0
125748,49407,Non,Location,23,13,2,1793,0
125749,49415,Oui,Location,17,11,1,150,0
125750,43622,Oui,Location,8,18,1,3828,1
125751,44298,Non,Location,16,19,2,763,0
125752,45463,Oui,Propriétaire,2,23,2,478,1
125753,44705,Oui,Propriétaire,0,8,1,230,0
125754,50621,Non,Propriétaire,24,22,2,1047,0
125755,49600,Oui,Propriétaire,5,9,2,3366,1
125756,48599,Oui,Location,16,25,1,1363,1
125757,43677,Oui,Propriétaire,16,9,1,740,0
125758,45993,Non,Propriétaire,6,7,2,311,0
125759,52887,Oui,Location,10,9,2,1339,0
125760,44671,Oui,Location,16,9,2,3971,1
125761,50199,Oui,Propriétaire,5,12,1,1230,0
125762,54671,Oui,Location,25,28,2,3612,0
125763,53180,Oui,Propriétaire,9,31,2,11860,0
125764,43120,Oui,Locataire gratuit,4,10,1,801,1
125765,44039,Oui,Propriétaire,17,6,2,109,1
125766,43293,Non,Location,16,7,1,2207,1
125767,44534,Non,Propriétaire,9,13,2,805,0
125768,43739,Non,Propriétaire,3,7,1,2247,1
125769,43648,Non,Propriétaire,14,12,1,2496,1
125770,45283,Non,Locataire gratuit,15,3,1,1460,1
125771,59276,Oui,Propriétaire,20,21,2,8000,1
125772,49850,Oui,Propriétaire,5,1,2,1265,1
125773,47568,Oui,Location,5,11,2,2391,1
125774,50833,Oui,Locataire gratuit,21,16,1,760,1
125775,50631,Oui,Propriétaire,26,21,2,2132,0
125776,57520,Oui,Propriétaire,25,19,1,890,0
125777,59179,Oui,Propriétaire,29,5,1,5780,1
125778,59692,Non,Propriétaire,11,3,1,469,0
125779,56470,Oui,Location,31,15,2,390,0
125780,51859,Oui,Location,19,2,2,369,1
125781,54777,Oui,Locataire gratuit,26,17,2,2814,1
125782,44597,Oui,Propriétaire,10,12,2,468,0
125783,44728,Oui,Location,2,7,2,847,0
125784,45584,Non,Location,2,19,1,1256,0
125785,44582,Non,Propriétaire,1,13,1,1581,1
125786,44270,Oui,Propriétaire,3,22,2,962,1
125787,45549,Non,Propriétaire,2,21,1,5791,0
125788,45712,Oui,Propriétaire,14,15,2,2216,0
125789,45654,Oui,Location,6,18,2,5471,0
125790,44898,Non,Propriétaire,4,22,1,527,0
125791,48414,Non,Location,9,0,2,232,0
125792,53307,Oui,Propriétaire,8,27,2,1984,1
125793,58878,Non,Location,18,9,1,1680,0
125794,43977,Oui,Locataire gratuit,14,12,1,4763,1
125795,51561,Non,Locataire gratuit,17,5,2,3010,0
125796,58785,Non,Location,31,16,2,1111,0
125797,55140,Non,Propriétaire,20,13,2,5095,0
125798,46501,Oui,Location,5,5,2,327,1
125799,70000,Oui,Location,12,25,1,12164,0
125800,45368,Non,Propriétaire,4,2,2,711,1
125801,43651,Oui,Location,4,11,2,527,1
125802,71000,Oui,Location,24,10,1,563,1
125803,72000,Non,Location,21,0,1,83,1
125804,73000,Oui,Location,1,6,1,104,0
125805,74000,Oui,Location,9,4,2,1038,1
125806,45217,Non,Propriétaire,17,8,2,445,1
125807,45240,Non,Location,12,5,2,1320,1
125808,75000,Oui,Location,12,9,1,1192,1
125809,76000,Oui,Location,18,10,1,2518,0
125810,45390,Oui,Propriétaire,3,2,2,154,0
125811,77000,Non,Location,12,5,2,608,1
125812,57598,Oui,Locataire gratuit,25,16,1,2171,1
125813,78000,Non,Location,5,2,1,382,0
125814,57623,Oui,Propriétaire,1,10,1,4133,1
125815,79000,Non,Location,0,10,1,679,1
125816,80000,Oui,Location,23,22,1,3450,0
125817,49789,Oui,Propriétaire,2,4,2,44,0
125818,81000,Oui,Location,12,7,2,1358,1
125819,82000,Non,Location,2,3,1,461,1
125820,44005,Oui,Propriétaire,16,8,2,25,1
125821,83000,Oui,Location,15,19,2,7995,1
125822,43185,Non,Propriétaire,0,8,1,20,0
125823,84000,Oui,Locataire gratuit,11,17,1,2134,1
125824,85000,Oui,Propriétaire,13,3,2,341,1
125825,45194,Non,Propriétaire,15,10,2,1678,1
